PartitionKey,RowKey,Timestamp,DeploymentId,DeploymentId@type,EventTime,EventTime@type,Facility,Facility@type,FluentdIngestTimestamp,FluentdIngestTimestamp@type,Host,Host@type,Ignore,Ignore@type,Msg,Msg@type,N,N@type,PreciseTimeStamp,PreciseTimeStamp@type,RowIndex,RowIndex@type,SendingHost,SendingHost@type,Severity,Severity@type,TIMESTAMP,TIMESTAMP@type,hostname,hostname@type,ident,ident@type,pid,pid@type
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673728,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:13+0000,Edm.String,auth,Edm.String,2021-06-19T14:32:13.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Connection closed by invalid user profile1 102.22.177.9 port 49210 [preauth],Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:13.000Z,Edm.DateTime,0003940817177673728,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4241,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673729,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:20+0000,Edm.String,daemon,Edm.String,2021-06-19T14:32:20.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Reloading.,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:20.000Z,Edm.DateTime,0003940817177673729,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,systemd,Edm.String,1,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673730,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:20+0000,Edm.String,daemon,Edm.String,2021-06-19T14:32:20.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Reloading.,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:20.000Z,Edm.DateTime,0003940817177673730,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,systemd,Edm.String,1,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673731,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:20+0000,Edm.String,daemon,Edm.String,2021-06-19T14:32:20.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Started Azure Linux Diagnostic Extension.,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:20.000Z,Edm.DateTime,0003940817177673731,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,systemd,Edm.String,1,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673732,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:21+0000,Edm.String,auth,Edm.String,2021-06-19T14:32:21.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Invalid user profile1 from 102.22.177.9 port 50290,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:21.000Z,Edm.DateTime,0003940817177673732,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4340,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673733,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:21+0000,Edm.String,authpriv,Edm.String,2021-06-19T14:32:21.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,pam_unix(sshd:auth): check pass; user unknown,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:21.000Z,Edm.DateTime,0003940817177673733,Edm.String,localhost,Edm.String,warn,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4340,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673734,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:21+0000,Edm.String,authpriv,Edm.String,2021-06-19T14:32:21.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=102.22.177.9,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:21.000Z,Edm.DateTime,0003940817177673734,Edm.String,localhost,Edm.String,notice,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4340,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673735,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:21+0000,Edm.String,daemon,Edm.String,2021-06-19T14:32:21.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,2021-06-19T14:32:21.839745Z INFO ExtHandler ExtHandler ProcessGoalState completed [Incarnation: 3; 120647 ms; Activity Id: 06195b41-8721-4780-9750-7def2ecbc7dc; Correlation Id: 193956ba-4ab2-4b40-b40a-6cf96e3d3ab0; GS Creation Time: 2021-06-19T14:30:12.442421Z],Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:21.000Z,Edm.DateTime,0003940817177673735,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,python3,Edm.String,1084,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673736,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:23+0000,Edm.String,auth,Edm.String,2021-06-19T14:32:23.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Failed password for invalid user profile1 from 102.22.177.9 port 50290 ssh2,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:23.000Z,Edm.DateTime,0003940817177673736,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4340,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673737,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:24+0000,Edm.String,auth,Edm.String,2021-06-19T14:32:24.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Connection closed by invalid user profile1 102.22.177.9 port 50290 [preauth],Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:24.000Z,Edm.DateTime,0003940817177673737,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4340,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673738,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:31+0000,Edm.String,auth,Edm.String,2021-06-19T14:32:31.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Invalid user profile1 from 102.22.177.9 port 56554,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:31.000Z,Edm.DateTime,0003940817177673738,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4553,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673739,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:32+0000,Edm.String,authpriv,Edm.String,2021-06-19T14:32:32.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,pam_unix(sshd:auth): check pass; user unknown,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:32.000Z,Edm.DateTime,0003940817177673739,Edm.String,localhost,Edm.String,warn,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4553,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673740,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:32+0000,Edm.String,authpriv,Edm.String,2021-06-19T14:32:32.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=102.22.177.9,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:32.000Z,Edm.DateTime,0003940817177673740,Edm.String,localhost,Edm.String,notice,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4553,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673741,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:34+0000,Edm.String,auth,Edm.String,2021-06-19T14:32:34.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Failed password for invalid user profile1 from 102.22.177.9 port 56554 ssh2,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:34.000Z,Edm.DateTime,0003940817177673741,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4553,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673742,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:34+0000,Edm.String,auth,Edm.String,2021-06-19T14:32:34.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Connection closed by invalid user profile1 102.22.177.9 port 56554 [preauth],Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:34.000Z,Edm.DateTime,0003940817177673742,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4553,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673743,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:42+0000,Edm.String,auth,Edm.String,2021-06-19T14:32:42.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Invalid user profile1 from 102.22.177.9 port 51287,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:42.000Z,Edm.DateTime,0003940817177673743,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4556,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673744,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:42+0000,Edm.String,authpriv,Edm.String,2021-06-19T14:32:42.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,pam_unix(sshd:auth): check pass; user unknown,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:42.000Z,Edm.DateTime,0003940817177673744,Edm.String,localhost,Edm.String,warn,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4556,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673745,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:42+0000,Edm.String,authpriv,Edm.String,2021-06-19T14:32:42.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=102.22.177.9,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:42.000Z,Edm.DateTime,0003940817177673745,Edm.String,localhost,Edm.String,notice,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4556,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673746,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:44+0000,Edm.String,auth,Edm.String,2021-06-19T14:32:44.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Failed password for invalid user profile1 from 102.22.177.9 port 51287 ssh2,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:44.000Z,Edm.DateTime,0003940817177673746,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4556,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673747,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:45+0000,Edm.String,auth,Edm.String,2021-06-19T14:32:45.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Connection closed by invalid user profile1 102.22.177.9 port 51287 [preauth],Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:45.000Z,Edm.DateTime,0003940817177673747,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4556,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673748,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:53+0000,Edm.String,auth,Edm.String,2021-06-19T14:32:53.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Invalid user profile1 from 102.22.177.9 port 65310,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:53.000Z,Edm.DateTime,0003940817177673748,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4583,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673749,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:53+0000,Edm.String,authpriv,Edm.String,2021-06-19T14:32:53.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,pam_unix(sshd:auth): check pass; user unknown,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:53.000Z,Edm.DateTime,0003940817177673749,Edm.String,localhost,Edm.String,warn,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4583,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673750,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:53+0000,Edm.String,authpriv,Edm.String,2021-06-19T14:32:53.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=102.22.177.9,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:53.000Z,Edm.DateTime,0003940817177673750,Edm.String,localhost,Edm.String,notice,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4583,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673751,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:55+0000,Edm.String,auth,Edm.String,2021-06-19T14:32:55.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Failed password for invalid user profile1 from 102.22.177.9 port 65310 ssh2,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:55.000Z,Edm.DateTime,0003940817177673751,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4583,Edm.String
0000000000000000009___0637597099200000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0003940817177673752,2021-06-19T14:33:11.140Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:32:56+0000,Edm.String,auth,Edm.String,2021-06-19T14:32:56.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Connection closed by invalid user profile1 102.22.177.9 port 65310 [preauth],Edm.String,0000000000000000009,Edm.String,2021-06-19T14:32:56.000Z,Edm.DateTime,0003940817177673752,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:32:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4583,Edm.String
0000000000000000009___0637597099800000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0021955473385193472,2021-06-19T14:34:11.160Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:33:01+0000,Edm.String,authpriv,Edm.String,2021-06-19T14:33:01.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,pam_unix(cron:session): session opened for user root by (uid=0),Edm.String,0000000000000000009,Edm.String,2021-06-19T14:33:01.000Z,Edm.DateTime,0021955473385193472,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:33:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,CRON,Edm.String,4587,Edm.String
0000000000000000009___0637597099800000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0021955473385193473,2021-06-19T14:34:11.160Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:33:01+0000,Edm.String,cron,Edm.String,2021-06-19T14:33:01.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,(root) CMD ([ -f /etc/krb5.keytab ] && [ \( ! -f /etc/opt/omi/creds/omi.keytab \) -o \( /etc/krb5.keytab -nt /etc/opt/omi/creds/omi.keytab \) ] && /opt/omi/bin/support/ktstrip /etc/krb5.keytab /etc/opt/omi/creds/omi.keytab >/dev/null 2>&1 || true),Edm.String,0000000000000000009,Edm.String,2021-06-19T14:33:01.000Z,Edm.DateTime,0021955473385193473,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:33:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,CRON,Edm.String,4588,Edm.String
0000000000000000009___0637597099800000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0021955473385193474,2021-06-19T14:34:11.160Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:33:01+0000,Edm.String,authpriv,Edm.String,2021-06-19T14:33:01.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,pam_unix(cron:session): session closed for user root,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:33:01.000Z,Edm.DateTime,0021955473385193474,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:33:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,CRON,Edm.String,4587,Edm.String
0000000000000000009___0637597099800000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0021955473385193475,2021-06-19T14:34:11.160Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:33:04+0000,Edm.String,auth,Edm.String,2021-06-19T14:33:04.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Invalid user user1 from 102.22.177.9 port 65164,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:33:04.000Z,Edm.DateTime,0021955473385193475,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:33:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4589,Edm.String
0000000000000000009___0637597099800000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0021955473385193476,2021-06-19T14:34:11.160Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:33:04+0000,Edm.String,auth,Edm.String,2021-06-19T14:33:04.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Failed none for invalid user user1 from 102.22.177.9 port 65164 ssh2,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:33:04.000Z,Edm.DateTime,0021955473385193476,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:33:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4589,Edm.String
0000000000000000009___0637597099800000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0021955473385193477,2021-06-19T14:34:11.160Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:33:04+0000,Edm.String,auth,Edm.String,2021-06-19T14:33:04.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Connection closed by invalid user user1 102.22.177.9 port 65164 [preauth],Edm.String,0000000000000000009,Edm.String,2021-06-19T14:33:04.000Z,Edm.DateTime,0021955473385193477,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:33:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4589,Edm.String
0000000000000000009___0637597099800000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0021955473385193478,2021-06-19T14:34:11.160Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:33:12+0000,Edm.String,auth,Edm.String,2021-06-19T14:33:12.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Invalid user user1 from 102.22.177.9 port 49799,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:33:12.000Z,Edm.DateTime,0021955473385193478,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:33:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4591,Edm.String
0000000000000000009___0637597099800000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0021955473385193479,2021-06-19T14:34:11.160Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:33:13+0000,Edm.String,authpriv,Edm.String,2021-06-19T14:33:13.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,pam_unix(sshd:auth): check pass; user unknown,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:33:13.000Z,Edm.DateTime,0021955473385193479,Edm.String,localhost,Edm.String,warn,Edm.String,2021-06-19T14:33:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4591,Edm.String
0000000000000000009___0637597099800000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0021955473385193480,2021-06-19T14:34:11.160Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:33:13+0000,Edm.String,authpriv,Edm.String,2021-06-19T14:33:13.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=102.22.177.9,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:33:13.000Z,Edm.DateTime,0021955473385193480,Edm.String,localhost,Edm.String,notice,Edm.String,2021-06-19T14:33:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4591,Edm.String
0000000000000000009___0637597099800000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0021955473385193481,2021-06-19T14:34:11.160Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:33:15+0000,Edm.String,auth,Edm.String,2021-06-19T14:33:15.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Failed password for invalid user user1 from 102.22.177.9 port 49799 ssh2,Edm.String,0000000000000000009,Edm.String,2021-06-19T14:33:15.000Z,Edm.DateTime,0021955473385193481,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:33:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4591,Edm.String
0000000000000000009___0637597099800000000,1d7e71c3-b5ed-4821-837b-6599dd5451ba___vm-adpoc-1___0021955473385193482,2021-06-19T14:34:11.160Z,1d7e71c3-b5ed-4821-837b-6599dd5451ba,Edm.String,2021-06-19T14:33:15+0000,Edm.String,auth,Edm.String,2021-06-19T14:33:15.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,syslog,Edm.String,Connection closed by invalid user user1 102.22.177.9 port 49799 [preauth],Edm.String,0000000000000000009,Edm.String,2021-06-19T14:33:15.000Z,Edm.DateTime,0021955473385193482,Edm.String,localhost,Edm.String,info,Edm.String,2021-06-19T14:33:00.000Z,Edm.DateTime,vm-adpoc-1,Edm.String,sshd,Edm.String,4591,Edm.String
